id,survey_type,province,city,county,gender,birth,nationality,religion,religion_freq,edu,edu_status,edu_yr,income,political,join_party,floor_area,property,height_cm,weight_jin,health,health_problem,depression,hukou,hukou_loc,media_1,media_2,media_3,media_4,media_5,media_6,leisure_1,leisure_2,leisure_3,leisure_4,leisure_5,leisure_6,leisure_7,leisure_8,leisure_9,leisure_10,leisure_11,leisure_12,socialize,relax,learn,social_neighbor,social_friend,socia_outing,equity,class,class_10_before,class_10_after,class_14,work_exper,work_status,work_yr,work_type,work_manage,insur_1,insur_2,insur_3,insur_4,family_income,family_m,family_status,house,car,invest,son,daughter,minor_child,marital,marital_1st,s_birth,marital_now,s_edu,s_political,s_hukou,s_income,s_work_exper,s_work_status,s_work_type,f_birth,f_edu,f_political,f_work_14,m_birth,m_edu,m_political,m_work_14,status_peer,status_3_before,view,inc_ability,inc_exp,trust_1,trust_2,trust_3,trust_4,trust_5,trust_6,trust_7,trust_8,trust_9,trust_10,trust_11,trust_12,trust_13,neighbor_familiarity,public_service_1,public_service_2,public_service_3,public_service_4,public_service_5,public_service_6,public_service_7,public_service_8,public_service_9,weekday,year,quarter,hour,month,hour_cut,survey_age
10316,1,1,1,8,2,1957,1,0,5,6,4.0,1976.0,48000,1,0,70.0,32,165,120,3,3,3,2,1.0,4,4,2,3,2,2,2,3,3,2,2,2,3,2,4,4,4,3,4,4,3,3.0,2.0,3,3,7,5,7,3,5,-1.0,-1.0,-1.0,-1.0,1,1,1,1,132000.0,3,2,2,2,2,1,0,0.0,3,1982.0,1954.0,1982.0,5.0,1.0,2.0,48000.0,5.0,-1.0,-1.0,1925,4,1,1,1927,4,1,1,2,1,4,2,60000.0,4,4,3,3,3,4,4,4,3,4,3,4,2,4,90,80.0,80,85,90.0,90,90,90,90,4,2015,3,14,9,4,58
10317,2,22,66,105,2,1962,1,1,1,4,4.0,-2.0,-2,1,0,300.0,6,155,100,4,5,-8,1,1.0,1,1,3,5,3,1,1,5,3,4,5,3,4,2,2,5,3,2,4,4,1,2.0,6.0,1,3,5,1,8,3,2,-1.0,-1.0,-1.0,-1.0,1,1,2,2,-2.0,2,3,1,1,2,1,2,0.0,3,1980.0,1956.0,1980.0,3.0,1.0,1.0,11000.0,2.0,-1.0,-1.0,-2,1,1,-8,-2,1,1,2,3,1,3,2,50000.0,3,5,3,2,4,5,-8,2,3,4,2,4,5,3,7,5.0,3,4,5.0,6,4,2,1,5,2015,3,11,7,2,53
10318,2,9,20,42,1,1968,1,1,1,4,4.0,1987.0,21000,1,0,130.0,2,160,107,3,3,3,1,1.0,2,2,1,5,1,1,2,5,3,4,5,5,5,5,5,5,5,5,2,2,2,4.0,4.0,1,3,5,2,7,2,2,-1.0,-1.0,-1.0,-1.0,1,1,2,2,30000.0,4,2,1,2,2,0,2,2.0,3,1995.0,1972.0,1995.0,3.0,1.0,1.0,9000.0,1.0,5.0,1.0,1939,3,1,2,1942,3,1,2,2,1,3,2,80000.0,4,5,4,5,4,5,5,4,5,3,4,4,4,5,85,80.0,70,70,70.0,75,60,60,70,3,2015,3,19,7,5,47
10319,2,16,46,77,2,1946,1,1,1,1,-1.0,-1.0,0,1,0,120.0,8,162,110,2,2,3,1,1.0,1,1,1,5,1,1,1,5,5,5,4,3,1,4,1,5,4,5,4,3,2,1.0,1.0,2,4,5,4,5,4,4,-1.0,-1.0,-1.0,-1.0,1,1,2,2,-2.0,2,3,0,2,2,2,1,0.0,3,1967.0,1939.0,1967.0,3.0,1.0,1.0,0.0,4.0,-1.0,-1.0,-2,1,1,2,-2,1,1,2,2,1,3,-8,-2.0,5,4,3,3,5,3,3,4,3,4,1,-8,1,5,90,97.0,93,89,88.0,86,96,88,86,1,2015,3,16,7,4,69
10320,1,19,57,91,1,1989,1,1,1,5,4.0,2007.0,50000,4,1,80.0,2,177,125,4,4,3,5,1.0,3,3,2,4,5,4,1,3,3,1,4,4,3,1,3,5,5,1,4,4,2,6.0,2.0,2,2,7,3,8,8,1,3.0,7.0,1.0,2.0,1,1,1,1,-3.0,3,3,-3,1,12,0,0,0.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1962,4,1,1,1963,6,1,1,2,2,4,-8,200000.0,4,-8,-8,-8,4,4,3,5,2,3,-8,4,3,4,60,60.0,50,70,70.0,70,70,70,80,4,2015,3,15,7,4,26
10321,1,31,88,133,2,1997,1,1,1,12,1.0,2015.0,-1,2,0,84.0,16,160,89,5,4,4,1,2.0,1,1,1,3,4,4,2,5,3,2,4,3,3,2,4,4,4,1,2,3,3,2.0,2.0,3,2,4,1,7,10,5,-1.0,-1.0,-1.0,-1.0,2,2,2,2,-2.0,4,3,1,2,2,0,0,0.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1969,3,1,2,1969,3,1,2,2,2,2,-8,50000.0,3,3,3,3,5,-8,1,4,3,2,-8,3,1,3,70,50.0,80,80,90.0,80,80,80,70,3,2015,3,16,8,4,18
10322,2,8,19,41,1,1991,4,0,8,4,4.0,-2.0,5000,1,0,123.0,16,172,150,5,5,3,2,2.0,3,2,3,4,4,2,2,4,3,3,5,3,1,2,3,4,5,1,4,3,4,2.0,1.0,2,4,3,1,6,4,5,-1.0,-1.0,-1.0,-1.0,1,2,2,2,30000.0,4,2,1,2,2,0,0,0.0,2,2014.0,1997.0,-1.0,4.0,1.0,1.0,0.0,6.0,-1.0,-1.0,1954,3,1,2,1956,1,1,2,2,1,4,2,50000.0,5,5,5,5,5,5,5,3,3,3,4,4,2,3,90,90.0,80,80,80.0,80,90,80,80,6,2015,3,9,8,2,24
10323,2,18,52,86,1,1948,1,1,1,1,-1.0,-1.0,20000,1,0,240.0,8,158,120,4,4,4,1,1.0,1,1,1,4,1,1,1,5,3,5,5,4,4,5,5,5,5,5,4,1,1,1.0,1.0,2,4,5,4,6,4,3,-1.0,-1.0,-1.0,-1.0,1,1,2,2,20000.0,2,2,1,2,2,3,1,0.0,3,1970.0,1949.0,1970.0,1.0,1.0,1.0,0.0,3.0,-1.0,-1.0,1925,1,1,2,1927,1,1,2,2,1,4,2,5000.0,5,4,3,3,5,-8,3,-8,4,-8,-8,-8,1,4,78,80.0,79,87,78.0,89,85,84,87,6,2015,3,13,7,3,67
10324,1,19,59,95,1,1959,1,1,1,10,4.0,1982.0,100000,1,0,60.0,256,174,142,5,5,4,5,3.0,4,2,4,4,5,3,1,5,2,1,4,3,2,2,1,4,5,1,1,4,4,-1.0,-1.0,6,4,5,5,5,5,1,3.0,30.0,1.0,3.0,1,2,2,2,100000.0,1,5,1,2,2,1,0,0.0,6,1988.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1929,-8,1,1,1939,4,1,1,1,1,2,2,100000.0,4,3,-8,-8,3,3,2,4,-8,-8,-8,4,2,2,80,100.0,40,80,70.0,70,70,80,70,2,2015,3,20,7,5,56
10325,2,29,83,126,2,1961,1,1,1,4,4.0,-2.0,0,1,0,240.0,4,160,90,5,4,4,1,1.0,2,2,2,5,1,1,1,5,4,5,5,4,4,5,4,5,5,5,2,4,2,2.0,6.0,2,4,3,3,4,2,3,-1.0,-1.0,-1.0,-1.0,1,1,2,2,6000.0,2,2,1,2,2,2,0,0.0,4,-3.0,1952.0,1998.0,4.0,1.0,1.0,2600.0,2.0,-1.0,-1.0,-2,2,1,-8,-2,-8,1,-8,2,2,4,2,6000.0,4,4,4,4,4,4,4,4,3,2,3,3,2,4,60,60.0,70,60,70.0,60,70,70,70,6,2015,3,20,7,5,54
10326,1,19,56,90,1,1994,1,1,1,5,4.0,2013.0,30000,1,0,108.0,16,183,150,5,5,3,4,1.0,1,1,1,3,5,3,2,4,4,5,5,3,3,1,4,5,5,1,2,3,1,5.0,3.0,2,2,5,5,7,5,1,3.0,2.0,1.0,3.0,1,2,2,1,100000.0,3,3,1,2,2,0,0,0.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1964,3,1,1,1968,3,1,1,2,2,3,2,120000.0,4,4,4,4,5,4,4,5,3,4,4,4,3,3,80,60.0,50,50,50.0,50,60,50,50,6,2015,3,10,7,2,21
10327,2,19,57,92,1,1937,1,1,3,1,-1.0,-1.0,10800,1,0,160.0,8,170,95,4,4,3,1,1.0,2,2,2,4,1,1,5,5,5,4,5,4,4,5,5,5,5,5,2,5,2,5.0,5.0,1,-8,5,5,5,2,4,-1.0,-1.0,-1.0,-1.0,1,1,2,2,-2.0,4,3,1,2,2,2,1,0.0,3,1959.0,1939.0,1959.0,1.0,1.0,1.0,-2.0,4.0,-1.0,-1.0,-2,1,1,2,-2,1,1,2,2,2,-8,-8,10000.0,4,4,4,4,4,-8,4,-8,4,-8,4,-8,4,4,80,-2.0,-2,-2,-2.0,70,-2,50,-2,1,2015,3,15,7,4,78
10328,1,9,22,44,2,1985,1,1,1,4,4.0,2000.0,0,1,0,90.0,6,168,128,5,5,4,2,1.0,1,1,1,4,4,4,1,5,3,5,5,3,4,1,5,5,5,1,4,4,2,1.0,3.0,2,4,4,4,6,3,6,-1.0,-1.0,-1.0,-1.0,1,1,2,2,35000.0,3,2,1,2,2,1,1,2.0,3,2007.0,1984.0,2007.0,4.0,1.0,2.0,35000.0,1.0,3.0,1.0,1965,1,1,2,1966,1,1,2,3,2,4,-8,-2.0,2,2,2,1,4,-8,2,3,2,3,-8,-8,1,3,80,80.0,70,80,80.0,80,80,70,70,1,2015,3,13,7,3,30
10329,2,2,4,11,1,1988,1,1,1,3,2.0,-1.0,6000,1,0,80.0,16,173,130,1,2,2,1,1.0,1,1,1,2,1,1,3,5,5,5,5,5,5,5,5,5,5,5,1,3,3,-1.0,-1.0,1,4,4,3,5,4,1,5.0,2.0,1.0,3.0,1,1,2,2,10000.0,3,3,1,2,2,1,0,1.0,7,2009.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1967,1,1,2,1961,1,1,2,2,1,3,2,50000.0,4,4,3,3,4,4,3,3,3,3,3,3,2,5,75,60.0,80,80,80.0,80,80,80,80,3,2015,3,17,7,4,27
10330,1,7,18,37,1,1967,1,0,4,3,4.0,-2.0,10000,1,0,40.0,2,166,120,2,5,3,4,1.0,1,1,3,1,1,2,5,5,3,5,5,4,3,1,5,5,5,5,3,1,1,5.0,5.0,2,4,5,5,5,2,6,-1.0,-1.0,-1.0,-1.0,2,2,2,2,10000.0,-1,3,1,2,2,0,0,0.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1945,1,1,1,-2,1,1,13,2,1,3,-8,-2.0,4,3,2,2,4,-8,2,3,-8,3,2,-8,1,4,80,80.0,80,80,80.0,80,80,80,80,3,2015,3,10,7,2,48
10331,2,3,6,13,1,1961,1,1,1,6,4.0,1979.0,20000,1,0,80.0,2,174,130,5,3,4,1,1.0,3,3,1,4,2,1,2,5,5,4,5,3,2,5,5,5,5,5,4,4,2,1.0,1.0,5,2,6,3,7,2,2,-1.0,-1.0,-1.0,-1.0,1,2,2,2,30000.0,2,3,2,1,2,1,1,0.0,4,1985.0,1963.0,1995.0,4.0,1.0,1.0,10000.0,3.0,-1.0,-1.0,1940,1,1,2,1942,1,1,2,2,2,4,2,150000.0,4,2,2,2,4,4,1,2,2,3,2,2,1,5,60,60.0,70,70,60.0,70,70,60,60,4,2015,3,8,9,2,54
10332,1,26,76,116,2,1969,1,0,4,3,4.0,1983.0,20000,1,0,105.0,2,150,100,4,5,5,5,1.0,1,1,1,5,5,4,1,5,3,1,1,3,4,3,3,5,5,5,3,4,1,3.0,3.0,3,1,4,3,4,3,6,-1.0,-1.0,-1.0,-1.0,1,1,2,2,-3.0,2,3,1,2,2,1,0,1.0,3,1998.0,1965.0,1998.0,3.0,1.0,1.0,20000.0,1.0,2.0,1.0,-2,2,1,1,1935,2,1,-8,2,2,4,-8,-2.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,80,80.0,80,70,70.0,70,70,70,70,1,2015,3,14,9,4,46
10333,1,1,1,4,2,1925,1,-8,1,4,4.0,-2.0,42000,-8,0,110.0,10,155,110,4,5,5,2,1.0,4,4,4,4,1,1,3,5,3,3,5,5,5,4,4,5,5,5,1,2,1,-1.0,-1.0,1,3,4,3,5,3,5,-1.0,-1.0,-1.0,-1.0,1,1,1,1,125000.0,4,2,1,2,2,2,0,0.0,7,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2,2,1,9,-2,-8,1,16,3,2,3,2,45000.0,3,2,2,2,3,2,2,3,2,2,1,1,1,3,80,80.0,80,80,80.0,80,80,80,80,4,2015,3,10,8,2,90
10334,1,26,76,116,2,1965,1,1,1,4,4.0,1982.0,70000,1,0,90.0,2,155,90,4,4,3,2,1.0,3,2,2,3,1,1,2,5,3,3,3,3,3,3,3,5,5,5,2,3,2,3.0,3.0,1,4,4,3,4,2,1,2.0,30.0,2.0,4.0,1,1,2,2,10000.0,2,3,1,2,2,1,0,0.0,6,1987.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1946,1,1,2,1945,1,1,15,2,2,3,2,100000.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,70,70.0,70,70,70.0,70,70,70,70,3,2015,4,17,10,4,50
10335,1,4,7,20,1,1943,1,1,1,6,4.0,1964.0,60000,1,0,54.0,256,162,138,3,4,3,5,2.0,2,2,5,5,1,1,1,4,4,3,3,4,4,1,1,4,1,5,2,4,4,1.0,1.0,2,4,5,2,5,1,5,-1.0,-1.0,-1.0,-1.0,1,1,2,2,100000.0,3,3,-1,2,2,0,2,0.0,3,1967.0,1944.0,1967.0,6.0,1.0,5.0,40000.0,5.0,-1.0,-1.0,1900,-8,1,16,1903,1,1,1,2,1,5,2,100000.0,4,4,4,4,4,4,4,3,2,2,-8,5,2,3,70,70.0,60,70,70.0,80,80,80,80,5,2015,4,11,10,2,72
10336,1,7,18,40,2,1958,1,1,1,4,4.0,1975.0,22000,1,0,26.0,4,161,140,4,4,4,2,1.0,3,3,3,5,1,1,1,5,3,3,5,2,4,5,4,5,5,5,1,4,2,-1.0,-1.0,1,2,5,1,5,1,5,-1.0,-1.0,-1.0,-1.0,1,1,2,2,70000.0,5,3,1,1,2,1,0,0.0,3,1982.0,1956.0,1982.0,4.0,1.0,2.0,48000.0,1.0,3.0,1.0,-2,1,1,1,-2,1,1,15,3,1,4,3,50000.0,3,2,-8,-8,4,5,3,4,2,-8,-8,-8,1,4,50,40.0,50,50,50.0,50,50,50,50,2,2015,3,15,8,4,57
10337,1,11,30,53,1,1993,1,1,1,12,1.0,2012.0,5200,2,0,130.0,16,180,140,5,5,5,5,2.0,2,3,1,3,5,4,3,4,4,1,5,4,3,1,1,5,5,1,1,5,4,-1.0,-1.0,3,2,5,5,8,4,6,-1.0,-1.0,-1.0,-1.0,1,2,2,2,100000.0,4,3,1,2,2,0,0,0.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1967,1,1,2,1968,1,1,2,2,1,4,-8,100000.0,5,4,3,3,5,-8,2,4,2,-8,-8,-8,1,3,90,40.0,50,80,72.0,80,78,80,82,1,2015,3,6,7,1,22
10338,1,13,37,68,2,1957,1,1,1,1,-1.0,-1.0,14400,1,0,50.0,256,150,100,3,3,3,2,1.0,1,1,1,3,1,1,2,5,4,5,5,4,4,5,5,5,5,5,3,2,1,2.0,5.0,1,2,2,2,-8,1,5,-1.0,-1.0,-1.0,-1.0,2,2,2,2,28000.0,5,2,1,2,2,2,0,0.0,3,1979.0,1955.0,1979.0,3.0,1.0,2.0,14400.0,1.0,5.0,2.0,-2,1,1,2,-2,3,1,2,3,2,3,3,18000.0,3,3,2,2,4,3,3,4,3,-8,-8,-8,1,4,70,70.0,30,60,60.0,50,-2,68,70,1,2015,3,11,9,2,58
10339,1,18,55,89,1,1997,1,1,1,6,4.0,2015.0,0,2,0,120.0,16,173,120,5,5,5,2,1.0,4,3,3,2,4,1,3,4,3,2,5,4,4,1,1,4,5,2,2,2,5,6.0,3.0,2,4,6,6,8,5,6,-1.0,-1.0,-1.0,-1.0,1,2,1,2,100000.0,3,3,1,1,4,0,0,0.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1975,12,1,1,1975,12,4,1,2,2,4,-8,200000.0,4,3,3,3,5,5,3,5,2,3,3,4,2,3,80,85.0,80,90,90.0,85,90,90,80,5,2015,3,12,7,3,18
10340,1,7,18,35,1,1959,1,1,1,6,4.0,1980.0,30000,1,0,34.0,4,173,145,5,5,5,5,2.0,5,1,1,5,1,1,1,5,5,1,5,4,4,5,5,5,5,5,1,4,1,-1.0,-1.0,1,2,1,1,1,4,5,-1.0,-1.0,-1.0,-1.0,1,1,2,2,60000.0,3,3,2,2,2,0,1,0.0,3,1988.0,1957.0,1988.0,10.0,4.0,5.0,26400.0,5.0,-1.0,-1.0,1927,1,1,1,1931,1,1,15,3,2,3,2,30000.0,4,4,-8,-8,4,4,2,4,4,4,-8,4,1,4,100,100.0,80,100,100.0,100,100,100,100,5,2015,3,13,8,3,56
10341,1,30,85,128,2,1988,5,0,1,13,4.0,2015.0,0,1,0,100.0,16,160,90,5,4,4,2,3.0,4,4,1,4,5,4,2,3,4,1,3,2,2,2,2,4,4,1,3,3,5,5.0,5.0,1,4,10,7,10,4,6,-1.0,-1.0,-1.0,-1.0,1,2,2,2,200000.0,3,4,2,1,2,0,0,0.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1957,10,1,1,1960,9,4,-8,2,2,5,-8,-2.0,4,4,4,4,4,4,4,4,2,2,2,2,1,5,90,90.0,60,50,50.0,80,70,50,40,6,2015,4,9,10,2,27
10342,2,6,16,32,2,1975,1,1,1,3,4.0,-2.0,15000,1,0,90.0,2,158,120,5,5,5,1,1.0,1,1,1,4,1,1,1,5,3,5,5,3,3,5,5,5,5,5,2,2,1,3.0,3.0,1,2,4,2,7,1,1,3.0,9.0,1.0,3.0,1,2,2,2,35000.0,3,3,1,2,2,1,0,1.0,3,2000.0,1973.0,2000.0,4.0,1.0,1.0,15000.0,1.0,3.0,1.0,1942,3,1,2,1946,3,1,2,3,1,4,3,80000.0,3,3,3,3,3,3,3,3,3,3,3,3,3,5,80,-3.0,80,80,80.0,80,80,80,80,6,2015,3,9,8,2,40
10343,1,22,65,104,1,1968,1,1,1,4,4.0,1983.0,100000,1,0,70.0,256,170,160,4,5,5,1,1.0,4,3,1,5,3,3,1,5,5,3,5,3,4,3,1,5,3,5,4,4,2,2.0,2.0,2,4,5,6,10,5,3,-1.0,-1.0,-1.0,-1.0,1,1,1,1,100000.0,3,3,1,2,2,1,1,1.0,3,1995.0,1970.0,1995.0,4.0,1.0,1.0,0.0,6.0,-1.0,-1.0,1939,2,4,2,1945,3,4,3,2,2,4,2,100000.0,4,4,4,4,4,4,4,4,4,4,-8,4,1,4,80,90.0,60,80,80.0,90,90,80,70,5,2015,3,9,7,2,47
10344,1,27,78,118,1,1973,1,1,1,4,4.0,1988.0,30000,4,1,20.0,256,190,160,4,3,4,1,3.0,4,1,1,2,1,1,3,5,4,1,5,5,5,5,5,5,5,5,1,3,1,-1.0,-1.0,1,2,2,2,4,1,1,3.0,23.0,1.0,3.0,2,2,2,2,80000.0,2,2,0,2,2,2,0,1.0,3,1989.0,1968.0,1989.0,4.0,1.0,1.0,0.0,6.0,-1.0,-1.0,1945,3,1,2,1947,3,1,2,3,2,3,3,100000.0,4,4,4,4,4,4,2,4,4,4,2,2,2,4,70,50.0,70,80,60.0,70,80,70,80,2,2015,3,14,8,4,42
10345,1,19,57,93,1,1993,1,1,1,10,4.0,2014.0,30000,1,0,130.0,256,172,100,2,4,2,1,3.0,2,2,5,2,5,3,3,3,2,4,4,4,3,3,2,4,5,1,2,3,2,4.0,4.0,2,2,5,5,5,5,1,3.0,2.0,1.0,3.0,1,1,2,2,30000.0,1,3,1,2,2,0,0,0.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1967,3,1,5,1967,6,1,2,2,2,4,2,70000.0,5,4,4,4,5,4,4,4,5,4,5,4,4,2,70,70.0,60,60,70.0,70,70,70,70,4,2015,3,16,7,4,22
10346,2,9,20,42,2,1954,1,1,1,1,-1.0,-1.0,7000,1,0,150.0,2,155,100,4,4,3,1,1.0,1,1,1,4,1,1,2,5,4,5,5,4,4,5,5,5,5,5,2,3,1,6.0,7.0,1,4,4,3,5,3,2,-1.0,-1.0,-1.0,-1.0,1,1,2,2,6000.0,2,2,1,2,2,1,1,0.0,7,1974.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2,-8,-8,16,-2,-8,-8,16,3,2,3,2,10000.0,4,4,4,3,4,3,3,4,3,3,3,3,3,4,95,85.0,85,85,85.0,90,90,85,85,6,2015,3,11,7,2,61
10347,2,15,42,73,1,1957,1,1,1,4,2.0,1970.0,80000,1,0,200.0,6,170,140,5,5,5,1,1.0,1,1,1,5,5,1,1,5,4,5,5,4,5,5,5,5,5,2,4,3,2,3.0,6.0,1,2,5,5,5,5,1,3.0,30.0,1.0,3.0,1,1,2,2,100000.0,5,3,1,2,2,0,1,0.0,3,1985.0,1962.0,1985.0,3.0,1.0,1.0,0.0,4.0,-1.0,-1.0,1917,2,1,2,1919,1,1,2,3,1,3,2,60000.0,2,3,2,2,3,2,2,4,4,-8,-8,-8,2,5,80,90.0,90,90,90.0,90,90,90,100,6,2015,3,9,7,2,58
10348,1,9,23,45,2,1973,1,1,1,4,4.0,-2.0,30000,1,0,97.0,16,155,128,3,4,4,5,2.0,1,1,1,3,3,1,2,5,3,5,5,3,3,5,5,5,5,2,1,2,1,-1.0,-1.0,1,2,5,4,5,3,1,2.0,5.0,1.0,4.0,1,1,2,2,60000.0,4,3,1,2,2,0,0,0.0,3,-2.0,1970.0,-2.0,4.0,1.0,5.0,20000.0,1.0,3.0,1.0,1940,3,1,1,1942,4,1,1,3,2,3,3,-2.0,2,2,2,2,4,2,2,2,2,2,-8,-8,1,2,50,60.0,60,50,40.0,40,40,60,60,6,2015,3,18,7,5,42
10349,2,17,49,82,1,1945,1,1,1,4,4.0,1961.0,3000,1,0,40.0,2,178,145,3,3,4,1,2.0,1,1,1,4,1,1,1,5,2,5,5,5,5,5,1,5,5,5,1,4,3,-1.0,-1.0,1,4,6,5,-8,5,5,-1.0,-1.0,-1.0,-1.0,1,1,2,2,6000.0,2,3,1,2,2,1,2,0.0,3,1967.0,1953.0,1967.0,4.0,1.0,1.0,3000.0,4.0,-1.0,-1.0,-2,3,-8,-8,-3,-8,-8,-8,2,1,3,-8,-3.0,2,2,2,2,5,2,2,2,2,2,2,2,2,2,80,50.0,80,80,60.0,50,80,80,80,5,2015,3,17,7,4,70
10350,1,12,34,64,2,1975,1,1,1,4,4.0,1990.0,-1,1,0,80.0,4,160,120,3,3,3,4,1.0,1,1,1,4,3,1,2,5,3,4,5,4,4,5,5,5,5,3,2,2,1,6.0,5.0,3,2,4,2,5,1,5,-1.0,-1.0,-1.0,-1.0,1,1,2,2,120000.0,3,2,1,1,2,1,1,1.0,3,1995.0,1970.0,1995.0,4.0,1.0,4.0,120000.0,1.0,3.0,1.0,1935,3,1,2,1938,1,1,2,2,2,3,-8,-2.0,3,3,4,3,4,3,3,4,3,3,3,3,2,3,70,60.0,60,70,60.0,60,60,70,70,6,2015,3,10,8,2,40
10351,2,31,88,133,2,1953,1,0,1,3,4.0,1967.0,12000,1,0,150.0,128,167,125,4,4,3,2,2.0,2,2,1,4,1,1,2,5,3,4,5,5,4,5,4,5,4,5,3,3,1,5.0,5.0,1,-8,5,5,5,2,5,-1.0,-1.0,-1.0,-1.0,2,2,2,1,30000.0,2,2,1,2,2,2,0,0.0,3,1971.0,1948.0,1971.0,4.0,4.0,2.0,15000.0,5.0,-1.0,-1.0,-2,-8,-8,-8,-2,-8,-8,-8,3,2,3,3,30000.0,5,2,4,4,5,-8,2,3,2,-8,-8,-8,1,5,-2,-2.0,-2,-2,-2.0,-2,-2,-2,-2,1,2015,3,10,8,2,62
10352,2,22,66,105,2,1949,1,1,1,3,4.0,1965.0,10000,1,0,90.0,2,150,75,3,3,4,4,1.0,1,1,1,5,1,1,1,5,5,5,5,5,5,5,5,5,5,5,2,4,1,1.0,1.0,1,4,5,5,5,4,4,-1.0,-1.0,-1.0,-1.0,1,2,2,2,10000.0,1,3,1,2,2,2,1,0.0,7,1957.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2,1,1,2,-2,1,1,2,2,2,4,2,10000.0,4,3,4,3,5,2,2,2,2,2,2,2,1,4,80,70.0,80,85,80.0,75,75,80,90,1,2015,3,12,7,3,66
10353,1,31,86,129,2,1967,1,1,1,5,4.0,-2.0,10000,1,0,30.0,32,150,126,3,3,3,2,1.0,3,1,1,5,1,1,1,5,3,2,5,3,4,2,5,5,5,5,2,2,1,6.0,6.0,1,3,4,4,6,1,1,5.0,28.0,1.0,3.0,1,1,2,2,10000.0,3,1,0,2,2,0,1,1.0,3,1982.0,1964.0,1982.0,6.0,1.0,2.0,-1.0,5.0,-1.0,-1.0,1924,3,1,1,1929,5,1,15,2,2,3,2,10000.0,3,2,1,1,3,1,1,1,1,-8,-8,-8,1,2,90,90.0,90,90,90.0,90,90,90,90,0,2015,3,13,8,3,48
10354,1,7,18,38,2,1948,1,1,1,3,4.0,-2.0,19000,1,0,120.0,8,160,150,4,4,4,2,1.0,1,1,1,4,1,1,1,5,4,5,-8,4,4,4,4,5,5,5,2,4,1,6.0,6.0,1,4,6,5,7,1,5,-1.0,-1.0,-1.0,-1.0,1,1,2,2,72000.0,5,3,1,2,2,1,0,0.0,3,1974.0,1947.0,1974.0,3.0,1.0,2.0,23000.0,5.0,-1.0,-1.0,1923,1,1,2,1929,1,1,2,2,1,3,3,25000.0,3,3,-8,-8,3,-8,3,2,-8,-8,-8,-8,1,4,90,90.0,80,80,70.0,80,70,80,80,5,2015,3,11,8,2,67
10355,1,22,65,103,1,1966,1,1,1,4,3.0,1983.0,20000,1,0,80.0,256,160,110,5,4,5,1,1.0,1,2,1,5,1,1,1,5,4,4,5,4,3,5,5,5,5,5,2,1,1,5.0,5.0,1,2,3,2,5,1,1,3.0,4.0,1.0,3.0,1,1,2,2,60000.0,7,3,2,2,2,0,2,1.0,3,1991.0,1968.0,1991.0,4.0,1.0,1.0,0.0,5.0,-1.0,-1.0,1942,3,1,2,1945,3,1,2,2,2,2,2,60000.0,3,2,4,2,5,3,2,-8,1,3,-8,2,1,2,50,60.0,50,50,60.0,60,60,60,40,5,2015,3,19,7,5,49
10356,1,12,34,63,1,1979,1,1,1,6,4.0,1991.0,36000,1,0,70.0,256,175,130,4,4,4,1,3.0,2,2,2,3,5,1,3,4,4,5,5,4,3,5,3,5,5,1,2,2,2,3.0,2.0,2,2,4,2,4,2,1,3.0,23.0,1.0,3.0,1,1,2,2,-3.0,1,2,1,2,2,0,0,0.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1950,3,1,2,1951,3,1,2,3,2,3,2,150000.0,3,2,2,2,4,4,3,3,2,2,-8,2,1,3,80,50.0,60,70,50.0,50,50,80,80,4,2015,3,20,8,5,36
